LAMMPS data file via write_data, version 11 Aug 2017, timestep = 20000

5760 atoms
2 atom types

0.0000000000000000e+00 3.2799999999999997e+01 xlo xhi
0.0000000000000000e+00 3.4140000000000001e+01 ylo yhi
0.0000000000000000e+00 6.3600000000000001e+01 zlo zhi

Masses

1 15.999
2 65.38

Atoms # atomic

1591 1 1.5022831094754711e-02 2.3246934498744842e+00 7.9547132770969187e+00 1 0 0
228 2 4.4966504185989322e+00 2.3005145422705406e+00 1.2164450870021760e+01 0 0 0
126 1 1.0036185011183409e+01 5.3489293679666092e+00 1.2663436722601070e+01 0 0 0
688 2 1.5360290247756787e+01 6.8394901967913313e-02 2.0237623665626263e+01 0 0 0
201 2 2.3891124234652463e+00 1.6956212310977954e+00 1.5434777050344275e+01 0 0 0
155 1 1.1681106125627117e+01 1.9281516379082900e-01 1.5177846210479393e+01 0 0 0
12 1 1.9416101182788064e+00 3.0819666583482324e+00 1.4002573916647414e+01 0 0 0
237 2 1.7257604947854401e+00 4.5029717314499784e+00 1.5488917704868822e+01 0 0 0
1006 2 7.3151705191029102e+00 2.4254843473544412e+00 1.7037492095248691e+01 0 1 0
47 1 5.9882693843243420e+00 2.7885541812555443e+00 1.3430162028049793e+01 0 0 0
1399 2 3.5659971229650962e+00 3.4763368978132081e-01 2.3388589756328926e+01 0 1 0
518 1 1.6330822776381801e+01 6.2715698559777708e+00 1.9005613977627917e+01 0 0 0
1145 1 4.1659805698154395e+00 1.5555701641744950e+00 2.2090080060872957e+01 0 1 0
434 1 7.3540967785358955e+00 3.7973519230634714e+00 1.5042810785489181e+01 0 0 0
414 1 1.1526021832551805e+00 7.7024973132544288e+00 2.1285747174112245e+01 0 0 0
83 1 8.7625493642094145e+00 8.8199240797484446e-01 1.6309709115658684e+01 0 0 0
264 2 9.7086002235205555e+00 5.5805458414104843e+00 1.8748686031985635e+01 0 0 0
297 2 1.0582983139107226e+01 1.8586927613841848e+00 1.6089322872618776e+01 0 0 0
1249 1 1.2256613248097361e+01 3.2127636759775449e+00 1.6475128071758423e+01 0 1 0
1079 2 1.2361604195369924e+01 2.1531472379635113e+00 1.3096917162113389e+01 0 1 0
505 1 1.5078208207603588e+01 3.9458034456313729e+00 1.6952386223908618e+01 0 0 0
1141 1 6.2715888078865634e+00 4.5662279066825617e-01 1.5180872067619166e+01 0 1 0
1275 2 1.4144403971043098e+00 8.5644767807906419e-03 1.7194400592229908e+01 0 1 0
1430 2 1.3739056524871108e+01 2.0558567724278980e+00 1.6252203948828900e+01 0 1 0
625 2 8.9159062308646462e+00 4.7912806049075805e+00 2.3738934901439841e+01 0 0 0
222 2 1.4629869094600647e+00 7.6022087609826476e+00 1.7123682955077633e+01 0 0 0
397 1 1.3674786579930289e+00 3.4770780199492979e+00 1.7230342603252488e+01 0 0 0
46 1 3.5395446775398445e+00 5.7435610935420183e+00 1.5211619458293649e+01 0 0 0
400 1 2.9933833879044611e+00 5.8519809248364818e-01 1.8474322123499057e+01 0 0 0
972 2 6.6944240783010738e+00 1.0294645079900895e+00 1.3433701797880866e+01 0 1 0
1327 2 6.4661137973400731e+00 2.8479249508379956e-01 2.2829015982231805e+01 0 1 0
2000 2 1.5649091627073659e+01 5.7240412033658243e+00 2.1417566602124221e+01 0 0 0
1596 1 1.4546653927863757e+00 7.8314303342558578e+00 1.5172376075126174e+01 1 0 0
276 2 8.9285894603951839e+00 5.0860785028477897e+00 1.4249759711552130e+01 0 0 0
84 1 8.4911385184710486e+00 6.5508109912872126e+00 1.7390673485050765e+01 0 0 0
263 2 4.5485473996433203e+00 6.4431269672574674e+00 1.3960321439019301e+01 0 0 0
96 1 5.7558119919421342e+00 6.7868404953258823e+00 1.6209230309101674e+01 0 0 0
1966 1 1.6346244423420286e+00 7.5213252808068853e+00 2.4447275783662597e+01 1 0 0
1983 2 1.3141816433273563e+01 1.6535351534817231e+00 2.0220045675767651e+01 0 0 0
309 2 8.7007892500205077e+00 2.4186073652027074e+00 1.5062227285111616e+01 0 0 0
95 1 1.0740626701931891e+01 3.2242519314711755e+00 1.3794893545628829e+01 0 0 0
469 1 1.0579043001800999e+01 5.5821194069582152e+00 1.5739215062912127e+01 0 0 0
665 2 1.6163786406034401e+01 6.6203844194772392e+00 2.4763491118593446e+01 0 0 0
664 2 1.1858424394790607e+01 5.0467286222094030e+00 1.7297431850929463e+01 0 0 0
1631 2 1.6161470755537611e+01 7.2308059760687682e+00 1.3988417569627572e+01 0 0 0
281 2 9.9415827739315752e+00 7.1805304719714815e+00 1.6028830296509568e+01 0 0 0
1431 2 1.4144907354000880e+01 7.5944520521979308e+00 1.6901183607672735e+01 0 1 0
687 2 1.0922946128505014e+01 8.2006894042275551e+00 2.2006399417472100e+01 0 0 0
299 2 6.8998004741829648e+00 5.3367665225613559e+00 1.5582703955216376e+01 0 0 0
117 1 1.3593796301999703e+01 5.8299802429912777e+00 1.4366887305059381e+01 0 0 0
130 1 7.5610781644865730e+00 6.7121305069612980e+00 1.3917669859195824e+01 0 0 0
1396 2 9.2190482663270696e+00 2.2173219936807018e+00 1.9472682534889106e+01 0 1 0
366 1 3.9650681986947616e+00 3.6107824211538855e+00 1.9308124291142853e+01 0 0 0
580 2 1.8130655082966725e+00 2.0157947092876132e+00 1.9300421621442442e+01 0 0 0
1947 1 2.1139613021928483e-01 1.2421997587499389e+00 1.9030387592513375e+01 1 0 0
686 2 1.3149432226871696e+01 7.5165021648239669e+00 2.3766234535099326e+01 0 0 0
666 2 1.0360781869920876e+01 7.9903024955099466e+00 2.4235963592789513e+01 0 0 0
436 1 9.4971349988458762e+00 2.7566098243503454e+00 1.7532240142224754e+01 0 0 0
48 1 4.1198145097424881e+00 2.3962681260321426e+00 1.5622929096794403e+01 0 0 0
578 2 4.6212761877466635e+00 1.8301913738928062e+00 1.7569630798148790e+01 0 0 0
404 1 6.2781066061117681e+00 1.0471585746834497e+00 1.7580934660983271e+01 0 0 0
616 2 5.5788100389463997e+00 4.1553453358390531e+00 1.9445380559134374e+01 0 0 0
548 2 3.8289849122516961e+00 3.4151433472876569e+00 2.1174308412682336e+01 0 0 0
437 1 5.4199073902900139e+00 4.2172383847922896e+00 2.1515972188562301e+01 0 0 0
298 2 1.1740318368851579e+01 4.8261319189412832e+00 1.4637151796831507e+01 0 0 0
556 2 6.4950348278823782e+00 8.1770241061030244e+00 1.4961536898296790e+01 0 0 0
435 1 9.6951261731010874e+00 4.7888242803670185e+00 2.1195889554962971e+01 0 0 0
447 1 7.6120992508480958e+00 3.4413951810751411e+00 2.0061672069293934e+01 0 0 0
651 2 1.0541245876873113e+01 3.1146923379226084e+00 2.1432159314448828e+01 0 0 0
614 2 1.1913867055660921e+01 5.8058399648558110e+00 2.0793997893596771e+01 0 0 0
470 1 1.2947674820567295e+01 7.5161193329158982e+00 1.8206952842100748e+01 0 0 0
519 1 1.4524126895125168e+01 3.3145999139481708e+00 1.9639973845026645e+01 0 0 0
192 2 1.5526221208475446e+00 7.3616816056176075e+00 1.3209733563543001e+01 0 0 0
1394 2 1.1601366024595890e+01 2.5726990820679640e+00 1.7947848452752652e+01 0 1 0
2137 2 8.2316336722220418e-01 5.8522207091283978e+00 2.0920226112308015e+01 1 0 0
363 1 5.2665309863106813e-01 1.4843206050115849e+00 1.5702432008798022e+01 0 0 0
238 2 4.2088763465103174e+00 6.2505053798828314e+00 1.6929149419668654e+01 0 0 0
544 2 1.8158188596074067e+00 4.6067068329630843e+00 1.8994615239353660e+01 0 0 0
375 1 2.5839212869844084e+00 5.6655356074509138e+00 2.1580977183607768e+01 0 0 0
1326 2 6.0941525425625471e+00 2.5053262708898654e+00 2.5016971509050236e+01 0 1 0
364 1 7.9870727143503828e-01 6.0821326242166469e+00 1.8787071508893078e+01 0 0 0
2875 2 2.5901627278267420e-01 3.1463052716529849e+00 2.2003744973115278e+01 1 1 0
311 2 1.4859180946064598e+01 4.5361811886383556e+00 1.3748876285993790e+01 0 0 0
378 1 3.0089596892676407e-01 4.6149187685039754e+00 2.4097464137305398e+01 0 0 0
262 2 5.5132161117736835e+00 3.4045396596569817e+00 1.5088111363602863e+01 0 0 0
273 2 3.9839107465251442e+00 6.5299021588732229e+00 2.0627365973763347e+01 0 0 0
411 1 3.1864254485330896e+00 6.8951259711260411e+00 1.8133511329968957e+01 0 0 0
433 1 5.7655219571039451e+00 3.6548114280731392e+00 1.7490530993684040e+01 0 0 0
615 2 7.9687619506793901e+00 5.4957705648686757e+00 2.0779961602291518e+01 0 0 0
699 2 6.9180462879038789e+00 5.5003966955656214e+00 1.7936802077360955e+01 0 0 0
475 1 9.8757116987155626e+00 1.5411623115183799e+00 2.2733075381177965e+01 0 0 0
399 1 3.3175823018797983e+00 1.1701569921793815e+00 2.5322208744418027e+01 0 0 0
1806 1 1.5770215757128376e+01 1.9013689995639700e+00 2.1359223811896410e+01 0 0 0
508 1 1.1426661332045859e+01 4.5648215725988903e+00 1.8959859355817674e+01 0 0 0
482 1 1.5556473318991490e+01 7.3803478527510507e+00 1.5477996018656853e+01 0 0 0
652 2 1.4839154600277125e+01 5.2861015869764119e+00 1.8339235346273291e+01 0 0 0
1816 1 1.3841506954161725e+01 5.6016816101634292e+00 2.1455115536671943e+01 0 0 0
334 2 1.5568478648253709e+01 2.4195856539701692e+00 1.8282662368091408e+01 0 0 0
2193 1 1.5486403499317868e+01 7.6617099297826130e-01 1.3883791997313851e+01 0 1 0
692 2 1.5360696698292488e+01 5.9378697889182941e-01 2.2491005603733715e+01 0 0 0
485 1 9.5398170798774817e+00 7.3693230432494126e+00 2.0034987997401540e+01 0 0 0
541 2 3.9630512510586065e+00 3.0123023877993753e+00 2.3961005503766483e+01 0 0 0
828 1 8.8342485042134129e+00 1.7080545135707701e+00 1.3379215840302175e+01 0 1 0
2035 2 1.3880526698887326e+01 7.6609736787394871e+00 1.9820948584256747e+01 0 0 0
406 1 7.6694304535475135e+00 3.0219772261120870e+00 2.3805575136822078e+01 0 0 0
156 1 1.3980152739770721e+01 2.5590431708771124e+00 1.3906404812187876e+01 0 0 0
403 1 5.2062910541692862e+00 4.1257569292393343e+00 2.4241179216687108e+01 0 0 0
584 2 7.0637056708082033e+00 3.0928325192603561e+00 2.1896184375338454e+01 0 0 0
619 2 4.6204692125132221e+00 5.2657746059303179e+00 2.2689886068629011e+01 0 0 0
1181 1 7.6474388057710989e+00 7.5884944768763163e-01 2.1154331487498052e+01 0 1 0
1185 1 5.9103168502114247e+00 5.0572564438485634e-01 2.4787611029646492e+01 0 1 0
510 1 1.2807268325368765e+01 2.6997633520366922e+00 2.1974950790757589e+01 0 0 0
310 2 1.3487835301490703e+01 7.7714997724560391e+00 1.4414083039666494e+01 0 0 0
438 1 1.1239070510584931e+01 1.5948878156819635e+00 1.9860213771420057e+01 0 0 0
474 1 1.6290466555136049e+01 1.2962044932605741e+00 2.4466290249999844e+01 0 0 0
613 2 6.2191663180616628e+00 1.3518283337881329e+00 1.9613385953696184e+01 0 0 0
472 1 1.5562641661557230e+01 4.0501337740069490e+00 2.3119783411175000e+01 0 0 0
2726 2 1.4081035924837080e+01 3.7297491371298994e+00 2.1403451595592525e+01 0 1 0
1359 2 3.1115568574904668e+00 1.8221488544913431e-01 2.0584299561024856e+01 0 1 0
697 2 1.2918936680569271e+01 3.9985043493585586e+00 2.4076862220233320e+01 0 0 0
654 2 1.4919481156032097e+01 3.8364847359605720e+00 2.5414114645683895e+01 0 0 0
379 1 4.8301749862613503e+00 7.1784983962851090e+00 2.4031528389819179e+01 0 0 0
582 2 2.9992266303502833e+00 7.0660781139658608e+00 2.3358879779332394e+01 0 0 0
506 1 1.5345682632821855e+01 1.3716892392087268e+00 1.6283493642227690e+01 0 0 0
401 1 5.8790205842228964e+00 6.0129266558336703e+00 1.9680085695100896e+01 0 0 0
473 1 1.0727114867854988e+01 3.7954079605135465e+00 2.4248387810723326e+01 0 0 0
628 2 8.5412949064751800e+00 7.7272103559534449e+00 2.1665978049496822e+01 0 0 0
632 2 6.6270028859241839e+00 6.6410388189292773e+00 2.4372197947963880e+01 0 0 0
415 1 7.6684145299988851e+00 5.8585319980335120e+00 2.2756885124495643e+01 0 0 0
380 1 4.3512900460883781e+00 8.3832172979363335e+00 2.0815587824260231e+01 0 0 0
449 1 1.1423466076692245e+01 6.8311326406514903e+00 2.3346380385644011e+01 0 0 0
368 1 1.7497700203376254e+00 3.1627106145688955e+00 2.0770175581937245e+01 0 0 0
402 1 4.9563955375743474e+00 1.5748524496415367e-01 2.0449713566501874e+01 0 0 0
451 1 1.3110038371877330e+01 5.6106672687734118e+00 2.5002729517180782e+01 0 0 0
1398 2 1.2301754829966015e+01 1.2180531034163389e+00 2.3582274241462184e+01 0 1 0
661 2 8.7704605568657161e+00 8.1766387268883811e+00 1.8400154996518612e+01 0 0 0
226 2 5.8473629340307420e+00 8.0253309199364722e+00 1.9181648622289135e+01 0 0 0
620 2 9.1569429794325803e+00 2.7940310602877063e+00 2.5296091213357847e+01 0 0 0
1109 1 2.9228472660558604e+00 4.6339210943446414e+00 2.4655480646260305e+01 0 1 0
446 1 1.1541030681304015e+01 7.4388650232443734e+00 1.3981853452225355e+01 0 0 0
471 1 1.3265557353941775e+01 1.1599907408818064e+00 1.7834897471154978e+01 0 0 0
488 1 7.5975865958031950e+00 8.3183398827126300e+00 2.4564420980610308e+01 0 0 0
1817 1 1.4024502647290230e+01 8.4128804364526957e+00 2.2510283838215702e+01 0 0 0
1395 2 9.9081969210964971e+00 4.1655634420024051e-01 2.4170134071877470e+01 0 1 0
1436 2 9.2287351907059634e+00 2.6382055039682190e-01 2.1548114675375768e+01 0 1 0
753 1 3.8822244256015841e+00 7.4361379517236526e-01 1.2974349789275982e+01 0 1 0
701 2 1.3753917259125853e+01 1.3131849638246207e+00 2.5226531951571850e+01 0 0 0
59 1 5.0312319898520661e+00 8.2817212531601854e+00 1.3985781886498302e+01 0 0 0
329 2 1.4035828542155265e+01 6.4119568716759079e-01 1.2744379984159456e+01 0 0 0
129 1 1.4202741831840516e+01 8.3473765385165688e+00 1.2787979184068980e+01 0 0 0
3042 1 1.4760000000000000e+01 8.5304599999999997e+00 3.7473579999999998e+01 0 0 0
1954 1 1.1638094864846797e+00 1.5256121121339559e+00 2.7312572158857009e+01 1 0 0
407 1 3.5499386382490843e+00 2.7151432749957380e+00 3.0052970668474014e+01 0 0 0
1149 1 4.2777083633944315e+00 1.1331034753265514e+00 2.8130421953867007e+01 0 1 0
370 1 4.6474450135821732e-01 4.1262142283966954e+00 2.6894011754905879e+01 0 0 0
552 2 1.7643411854898414e+00 3.8579058207063968e+00 2.8171524371650964e+01 0 0 0
3171 2 9.8399999999999999e+00 5.6853899999999999e+00 3.4182400000000001e+01 0 0 0
545 2 4.3174522232403731e+00 5.5272426920624929e+00 2.5707495508037873e+01 0 0 0
617 2 8.9163038179739029e+00 2.2750631730060715e+00 2.8864995138649235e+01 0 0 0
